question_id,answer_category,semantic_entropy,normalized_entropy,active_clusters,flip_rate,majority_verdict,n_trials,p_correct,p_incorrect,p_unsure,answer_type_ner,question_length,context_length,expected_verdict,is_unstable,is_mismatch,issue_type
qw_6504,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,12,2000,INCORRECT,False,False,stable_correct
qw_6504,correct,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,12,2000,CORRECT,False,True,mismatch_only
qw_6504,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,12,2000,INCORRECT,False,False,stable_correct
qw_66,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,LOCATION,12,2000,INCORRECT,False,False,stable_correct
qw_66,correct,0.6108643020548935,0.8812908992306927,2,0.3,INCORRECT,30,0.0,0.7,0.3,LOCATION,12,2000,CORRECT,True,True,both
qw_66,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,LOCATION,12,2000,INCORRECT,False,False,stable_correct
qw_6986,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,LOCATION,13,2000,INCORRECT,False,False,stable_correct
qw_6986,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,LOCATION,13,2000,CORRECT,False,False,stable_correct
qw_6986,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,LOCATION,13,2000,INCORRECT,False,False,stable_correct
qw_8134,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,DATE,18,2000,INCORRECT,False,False,stable_correct
qw_8134,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,DATE,18,2000,CORRECT,False,False,stable_correct
qw_8134,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,DATE,18,2000,INCORRECT,False,False,stable_correct
qw_8467,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,7,2000,INCORRECT,False,False,stable_correct
qw_8467,correct,0.24493002679463532,0.3533593350214213,2,0.06666666666666667,UNSURE,30,0.0,0.06666666666666667,0.9333333333333333,PERSON,7,2000,CORRECT,True,True,both
qw_8467,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,7,2000,INCORRECT,False,False,stable_correct
qw_9666,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,13,918,INCORRECT,False,False,stable_correct
qw_9666,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,PERSON,13,918,CORRECT,False,False,stable_correct
qw_9666,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,13,918,INCORRECT,False,False,stable_correct
qz_1384,confusing_wrong,0.24493002679463532,0.3533593350214213,2,0.06666666666666667,INCORRECT,30,0.06666666666666667,0.9333333333333333,0.0,OTHER,8,2000,INCORRECT,True,False,unstable_only
qz_1384,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,OTHER,8,2000,CORRECT,False,False,stable_correct
qz_1384,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,OTHER,8,2000,INCORRECT,False,False,stable_correct
qz_1794,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,9,2000,INCORRECT,False,False,stable_correct
qz_1794,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,ORG,9,2000,CORRECT,False,False,stable_correct
qz_1794,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,9,2000,INCORRECT,False,False,stable_correct
qz_3237,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,LOCATION,15,2000,INCORRECT,False,False,stable_correct
qz_3237,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,LOCATION,15,2000,CORRECT,False,False,stable_correct
qz_3237,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,LOCATION,15,2000,INCORRECT,False,False,stable_correct
qz_3833,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,LOCATION,18,2000,INCORRECT,False,False,stable_correct
qz_3833,correct,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,LOCATION,18,2000,CORRECT,False,True,mismatch_only
qz_3833,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,LOCATION,18,2000,INCORRECT,False,False,stable_correct
qz_5867,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,OTHER,24,2000,INCORRECT,False,False,stable_correct
qz_5867,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,OTHER,24,2000,CORRECT,False,False,stable_correct
qz_5867,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,OTHER,24,2000,INCORRECT,False,False,stable_correct
sfq_10619,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,OTHER,13,2000,INCORRECT,False,False,stable_correct
sfq_10619,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,OTHER,13,2000,CORRECT,False,False,stable_correct
sfq_10619,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,OTHER,13,2000,INCORRECT,False,False,stable_correct
sfq_11641,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,OTHER,7,2000,INCORRECT,False,False,stable_correct
sfq_11641,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,OTHER,7,2000,CORRECT,False,False,stable_correct
sfq_11641,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,OTHER,7,2000,INCORRECT,False,False,stable_correct
sfq_11799,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,15,1005,INCORRECT,False,False,stable_correct
sfq_11799,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,ORG,15,1005,CORRECT,False,False,stable_correct
sfq_11799,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,15,1005,INCORRECT,False,False,stable_correct
sfq_1201,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,15,2000,INCORRECT,False,False,stable_correct
sfq_1201,correct,0.39267446722755217,0.5665095065529053,2,0.13333333333333333,CORRECT,30,0.8666666666666667,0.13333333333333333,0.0,PERSON,15,2000,CORRECT,True,False,unstable_only
sfq_1201,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,15,2000,INCORRECT,False,False,stable_correct
sfq_12863,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,DATE,20,2000,INCORRECT,False,False,stable_correct
sfq_12863,correct,0.1461447460085638,0.21084230031853216,2,0.03333333333333333,CORRECT,30,0.9666666666666667,0.03333333333333333,0.0,DATE,20,2000,CORRECT,True,False,unstable_only
sfq_12863,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,DATE,20,2000,INCORRECT,False,False,stable_correct
sfq_1303,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,13,2000,INCORRECT,False,False,stable_correct
sfq_1303,correct,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,13,2000,CORRECT,False,True,mismatch_only
sfq_1303,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,13,2000,INCORRECT,False,False,stable_correct
sfq_13492,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,OTHER,8,2000,INCORRECT,False,False,stable_correct
sfq_13492,correct,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,OTHER,8,2000,CORRECT,False,True,mismatch_only
sfq_13492,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,OTHER,8,2000,INCORRECT,False,False,stable_correct
sfq_14106,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,17,2000,INCORRECT,False,False,stable_correct
sfq_14106,correct,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,17,2000,CORRECT,False,True,mismatch_only
sfq_14106,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,17,2000,INCORRECT,False,False,stable_correct
sfq_14380,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,18,2000,INCORRECT,False,False,stable_correct
sfq_14380,correct,0.6909233093138181,0.9967916319816367,2,0.4666666666666667,UNSURE,30,0.0,0.4666666666666667,0.5333333333333333,PERSON,18,2000,CORRECT,True,True,both
sfq_14380,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,18,2000,INCORRECT,False,False,stable_correct
sfq_1470,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,23,2000,INCORRECT,False,False,stable_correct
sfq_1470,correct,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,23,2000,CORRECT,False,True,mismatch_only
sfq_1470,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,23,2000,INCORRECT,False,False,stable_correct
sfq_15660,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,DATE,12,2000,INCORRECT,False,False,stable_correct
sfq_15660,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,DATE,12,2000,CORRECT,False,False,stable_correct
sfq_15660,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,DATE,12,2000,INCORRECT,False,False,stable_correct
sfq_16056,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,LOCATION,9,2000,INCORRECT,False,False,stable_correct
sfq_16056,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,LOCATION,9,2000,CORRECT,False,False,stable_correct
sfq_16056,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,LOCATION,9,2000,INCORRECT,False,False,stable_correct
sfq_16067,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,7,2000,INCORRECT,False,False,stable_correct
sfq_16067,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,ORG,7,2000,CORRECT,False,False,stable_correct
sfq_16067,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,7,2000,INCORRECT,False,False,stable_correct
sfq_16988,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,OTHER,7,1360,INCORRECT,False,False,stable_correct
sfq_16988,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,OTHER,7,1360,CORRECT,False,False,stable_correct
sfq_16988,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,OTHER,7,1360,INCORRECT,False,False,stable_correct
sfq_17874,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,OTHER,15,2000,INCORRECT,False,False,stable_correct
sfq_17874,correct,0.45056120886630463,0.6500224216483541,2,0.16666666666666666,INCORRECT,30,0.16666666666666666,0.8333333333333334,0.0,OTHER,15,2000,CORRECT,True,True,both
sfq_17874,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,OTHER,15,2000,INCORRECT,False,False,stable_correct
sfq_18352,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,21,2000,INCORRECT,False,False,stable_correct
sfq_18352,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,ORG,21,2000,CORRECT,False,False,stable_correct
sfq_18352,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,21,2000,INCORRECT,False,False,stable_correct
sfq_20180,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,7,2000,INCORRECT,False,False,stable_correct
sfq_20180,correct,-0.0,0.0,1,0.0,UNSURE,30,0.0,0.0,1.0,ORG,7,2000,CORRECT,False,True,mismatch_only
sfq_20180,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,7,2000,INCORRECT,False,False,stable_correct
sfq_20635,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,8,468,INCORRECT,False,False,stable_correct
sfq_20635,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,ORG,8,468,CORRECT,False,False,stable_correct
sfq_20635,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,8,468,INCORRECT,False,False,stable_correct
sfq_20692,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,12,2000,INCORRECT,False,False,stable_correct
sfq_20692,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,ORG,12,2000,CORRECT,False,False,stable_correct
sfq_20692,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,12,2000,INCORRECT,False,False,stable_correct
sfq_20838,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,9,2000,INCORRECT,False,False,stable_correct
sfq_20838,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,ORG,9,2000,CORRECT,False,False,stable_correct
sfq_20838,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,9,2000,INCORRECT,False,False,stable_correct
sfq_21008,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,OTHER,5,2000,INCORRECT,False,False,stable_correct
sfq_21008,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,OTHER,5,2000,CORRECT,False,False,stable_correct
sfq_21008,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,OTHER,5,2000,INCORRECT,False,False,stable_correct
sfq_2101,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,9,2000,INCORRECT,False,False,stable_correct
sfq_2101,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,PERSON,9,2000,CORRECT,False,False,stable_correct
sfq_2101,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,9,2000,INCORRECT,False,False,stable_correct
sfq_21478,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,15,2000,INCORRECT,False,False,stable_correct
sfq_21478,correct,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,15,2000,CORRECT,False,True,mismatch_only
sfq_21478,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,15,2000,INCORRECT,False,False,stable_correct
sfq_22127,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,NUMBER,13,2000,INCORRECT,False,False,stable_correct
sfq_22127,correct,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,NUMBER,13,2000,CORRECT,False,True,mismatch_only
sfq_22127,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,NUMBER,13,2000,INCORRECT,False,False,stable_correct
sfq_22144,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,7,2000,INCORRECT,False,False,stable_correct
sfq_22144,correct,0.45056120886630463,0.6500224216483541,2,0.16666666666666666,CORRECT,30,0.8333333333333334,0.16666666666666666,0.0,PERSON,7,2000,CORRECT,True,False,unstable_only
sfq_22144,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,7,2000,INCORRECT,False,False,stable_correct
sfq_22467,confusing_wrong,0.24493002679463532,0.3533593350214213,2,0.06666666666666667,UNSURE,30,0.0,0.06666666666666667,0.9333333333333333,DATE,10,361,INCORRECT,True,True,both
sfq_22467,correct,-0.0,0.0,1,0.0,UNSURE,30,0.0,0.0,1.0,DATE,10,361,CORRECT,False,True,mismatch_only
sfq_22467,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,DATE,10,361,INCORRECT,False,False,stable_correct
sfq_23498,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,9,2000,INCORRECT,False,False,stable_correct
sfq_23498,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,ORG,9,2000,CORRECT,False,False,stable_correct
sfq_23498,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,9,2000,INCORRECT,False,False,stable_correct
sfq_23738,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,7,351,INCORRECT,False,False,stable_correct
sfq_23738,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,ORG,7,351,CORRECT,False,False,stable_correct
sfq_23738,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,7,351,INCORRECT,False,False,stable_correct
sfq_23895,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,20,2000,INCORRECT,False,False,stable_correct
sfq_23895,correct,0.6365141682948128,0.9182958340544894,2,0.3333333333333333,UNSURE,30,0.0,0.3333333333333333,0.6666666666666666,ORG,20,2000,CORRECT,True,True,both
sfq_23895,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,20,2000,INCORRECT,False,False,stable_correct
sfq_24054,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,17,407,INCORRECT,False,False,stable_correct
sfq_24054,correct,-0.0,0.0,1,0.0,UNSURE,30,0.0,0.0,1.0,PERSON,17,407,CORRECT,False,True,mismatch_only
sfq_24054,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,17,407,INCORRECT,False,False,stable_correct
sfq_24119,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,NUMBER,13,2000,INCORRECT,False,False,stable_correct
sfq_24119,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,NUMBER,13,2000,CORRECT,False,False,stable_correct
sfq_24119,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,NUMBER,13,2000,INCORRECT,False,False,stable_correct
sfq_2501,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,7,977,INCORRECT,False,False,stable_correct
sfq_2501,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,PERSON,7,977,CORRECT,False,False,stable_correct
sfq_2501,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,7,977,INCORRECT,False,False,stable_correct
sfq_25100,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,21,2000,INCORRECT,False,False,stable_correct
sfq_25100,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,ORG,21,2000,CORRECT,False,False,stable_correct
sfq_25100,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,21,2000,INCORRECT,False,False,stable_correct
sfq_25538,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,15,2000,INCORRECT,False,False,stable_correct
sfq_25538,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,PERSON,15,2000,CORRECT,False,False,stable_correct
sfq_25538,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,15,2000,INCORRECT,False,False,stable_correct
sfq_26204,confusing_wrong,-0.0,0.0,1,0.0,UNSURE,30,0.0,0.0,1.0,OTHER,9,2000,INCORRECT,False,True,mismatch_only
sfq_26204,correct,-0.0,0.0,1,0.0,UNSURE,30,0.0,0.0,1.0,OTHER,9,2000,CORRECT,False,True,mismatch_only
sfq_26204,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,OTHER,9,2000,INCORRECT,False,False,stable_correct
sfq_2746,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,LOCATION,8,2000,INCORRECT,False,False,stable_correct
sfq_2746,correct,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,LOCATION,8,2000,CORRECT,False,True,mismatch_only
sfq_2746,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,LOCATION,8,2000,INCORRECT,False,False,stable_correct
sfq_2805,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,14,2000,INCORRECT,False,False,stable_correct
sfq_2805,correct,0.1461447460085638,0.21084230031853216,2,0.03333333333333333,CORRECT,30,0.9666666666666667,0.03333333333333333,0.0,PERSON,14,2000,CORRECT,True,False,unstable_only
sfq_2805,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,14,2000,INCORRECT,False,False,stable_correct
sfq_3322,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,13,2000,INCORRECT,False,False,stable_correct
sfq_3322,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,ORG,13,2000,CORRECT,False,False,stable_correct
sfq_3322,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,13,2000,INCORRECT,False,False,stable_correct
sfq_4374,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,OTHER,12,2000,INCORRECT,False,False,stable_correct
sfq_4374,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,OTHER,12,2000,CORRECT,False,False,stable_correct
sfq_4374,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,OTHER,12,2000,INCORRECT,False,False,stable_correct
sfq_5747,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,NUMBER,8,329,INCORRECT,False,False,stable_correct
sfq_5747,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,NUMBER,8,329,CORRECT,False,False,stable_correct
sfq_5747,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,NUMBER,8,329,INCORRECT,False,False,stable_correct
sfq_739,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,9,1406,INCORRECT,False,False,stable_correct
sfq_739,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,PERSON,9,1406,CORRECT,False,False,stable_correct
sfq_739,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,9,1406,INCORRECT,False,False,stable_correct
sfq_8664,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,7,2000,INCORRECT,False,False,stable_correct
sfq_8664,correct,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,7,2000,CORRECT,False,True,mismatch_only
sfq_8664,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,7,2000,INCORRECT,False,False,stable_correct
sfq_9742,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,LOCATION,6,2000,INCORRECT,False,False,stable_correct
sfq_9742,correct,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,LOCATION,6,2000,CORRECT,False,True,mismatch_only
sfq_9742,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,LOCATION,6,2000,INCORRECT,False,False,stable_correct
tb_1478,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,28,2000,INCORRECT,False,False,stable_correct
tb_1478,correct,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,28,2000,CORRECT,False,True,mismatch_only
tb_1478,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,28,2000,INCORRECT,False,False,stable_correct
tb_1521,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,NUMBER,42,2000,INCORRECT,False,False,stable_correct
tb_1521,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,NUMBER,42,2000,CORRECT,False,False,stable_correct
tb_1521,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,NUMBER,42,2000,INCORRECT,False,False,stable_correct
tb_2018,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,22,2000,INCORRECT,False,False,stable_correct
tb_2018,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,ORG,22,2000,CORRECT,False,False,stable_correct
tb_2018,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,22,2000,INCORRECT,False,False,stable_correct
tb_2199,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,27,2000,INCORRECT,False,False,stable_correct
tb_2199,correct,0.39267446722755217,0.5665095065529053,2,0.13333333333333333,UNSURE,30,0.13333333333333333,0.0,0.8666666666666667,ORG,27,2000,CORRECT,True,True,both
tb_2199,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,27,2000,INCORRECT,False,False,stable_correct
tb_299,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,LOCATION,26,1087,INCORRECT,False,False,stable_correct
tb_299,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,LOCATION,26,1087,CORRECT,False,False,stable_correct
tb_299,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,LOCATION,26,1087,INCORRECT,False,False,stable_correct
tb_960,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,45,2000,INCORRECT,False,False,stable_correct
tb_960,correct,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,45,2000,CORRECT,False,True,mismatch_only
tb_960,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,45,2000,INCORRECT,False,False,stable_correct
tc_1243,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,OTHER,8,2000,INCORRECT,False,False,stable_correct
