question_id,answer_category,semantic_entropy,normalized_entropy,active_clusters,flip_rate,majority_verdict,n_trials,p_correct,p_incorrect,p_unsure,answer_type_ner,question_length,context_length
sfq_22127,correct,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,NUMBER,13,2000
sfq_22127,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,NUMBER,13,2000
sfq_22144,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,7,2000
sfq_22144,correct,0.45056120886630463,0.6500224216483541,2,0.16666666666666666,CORRECT,30,0.8333333333333334,0.16666666666666666,0.0,PERSON,7,2000
sfq_22144,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,7,2000
sfq_22467,confusing_wrong,0.24493002679463532,0.3533593350214213,2,0.06666666666666667,UNSURE,30,0.0,0.06666666666666667,0.9333333333333333,DATE,10,361
sfq_22467,correct,-0.0,0.0,1,0.0,UNSURE,30,0.0,0.0,1.0,DATE,10,361
sfq_22467,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,DATE,10,361
sfq_23498,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,9,2000
sfq_23498,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,ORG,9,2000
sfq_23498,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,9,2000
sfq_23738,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,7,351
sfq_23738,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,ORG,7,351
sfq_23738,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,7,351
sfq_23895,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,20,2000
sfq_23895,correct,0.6365141682948128,0.9182958340544894,2,0.3333333333333333,UNSURE,30,0.0,0.3333333333333333,0.6666666666666666,ORG,20,2000
sfq_23895,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,20,2000
sfq_24054,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,17,407
sfq_24054,correct,-0.0,0.0,1,0.0,UNSURE,30,0.0,0.0,1.0,PERSON,17,407
sfq_24054,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,17,407
sfq_24119,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,NUMBER,13,2000
sfq_24119,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,NUMBER,13,2000
sfq_24119,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,NUMBER,13,2000
sfq_2501,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,7,977
sfq_2501,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,PERSON,7,977
sfq_2501,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,7,977
sfq_25100,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,21,2000
sfq_25100,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,ORG,21,2000
sfq_25100,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,21,2000
sfq_25538,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,15,2000
sfq_25538,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,PERSON,15,2000
sfq_25538,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,15,2000
sfq_26204,confusing_wrong,-0.0,0.0,1,0.0,UNSURE,30,0.0,0.0,1.0,OTHER,9,2000
sfq_26204,correct,-0.0,0.0,1,0.0,UNSURE,30,0.0,0.0,1.0,OTHER,9,2000
sfq_26204,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,OTHER,9,2000
sfq_2746,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,LOCATION,8,2000
sfq_2746,correct,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,LOCATION,8,2000
sfq_2746,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,LOCATION,8,2000
sfq_2805,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,14,2000
sfq_2805,correct,0.1461447460085638,0.21084230031853216,2,0.03333333333333333,CORRECT,30,0.9666666666666667,0.03333333333333333,0.0,PERSON,14,2000
sfq_2805,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,14,2000
sfq_3322,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,13,2000
sfq_3322,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,ORG,13,2000
sfq_3322,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,13,2000
sfq_4374,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,OTHER,12,2000
sfq_4374,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,OTHER,12,2000
sfq_4374,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,OTHER,12,2000
sfq_5747,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,NUMBER,8,329
sfq_5747,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,NUMBER,8,329
sfq_5747,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,NUMBER,8,329
sfq_739,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,9,1406
sfq_739,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,PERSON,9,1406
sfq_739,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,9,1406
sfq_8664,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,7,2000
sfq_8664,correct,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,7,2000
sfq_8664,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,7,2000
sfq_9742,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,LOCATION,6,2000
sfq_9742,correct,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,LOCATION,6,2000
sfq_9742,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,LOCATION,6,2000
tb_1478,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,28,2000
tb_1478,correct,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,28,2000
tb_1478,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,28,2000
tb_1521,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,NUMBER,42,2000
tb_1521,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,NUMBER,42,2000
tb_1521,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,NUMBER,42,2000
tb_2018,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,22,2000
tb_2018,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,ORG,22,2000
tb_2018,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,22,2000
tb_2199,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,27,2000
tb_2199,correct,0.39267446722755217,0.5665095065529053,2,0.13333333333333333,UNSURE,30,0.13333333333333333,0.0,0.8666666666666667,ORG,27,2000
tb_2199,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,27,2000
tb_299,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,LOCATION,26,1087
tb_299,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,LOCATION,26,1087
tb_299,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,LOCATION,26,1087
tb_960,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,45,2000
tb_960,correct,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,45,2000
tb_960,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,45,2000
tc_1243,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,OTHER,8,2000
tc_1243,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,OTHER,8,2000
tc_1243,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,OTHER,8,2000
tc_2128,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,12,2000
tc_2128,correct,-0.0,0.0,1,0.0,UNSURE,30,0.0,0.0,1.0,ORG,12,2000
tc_2128,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,12,2000
tc_2505,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,LOCATION,11,2000
tc_2505,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,LOCATION,11,2000
tc_2505,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,LOCATION,11,2000
tc_276,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,13,141
tc_276,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,PERSON,13,141
tc_276,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,13,141
tc_2806,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,LOCATION,11,1810
tc_2806,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,LOCATION,11,1810
tc_2806,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,LOCATION,11,1810
wh_1332,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,14,2000
wh_1332,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,ORG,14,2000
wh_1332,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,14,2000
wh_1544,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,OTHER,24,2000
wh_1544,correct,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,OTHER,24,2000
wh_1544,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,OTHER,24,2000
wh_194,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,20,1439
wh_194,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,ORG,20,1439
wh_194,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,20,1439
wh_2009,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,17,2000
wh_2009,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,ORG,17,2000
wh_2009,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,17,2000
wh_2759,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,24,744
wh_2759,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,ORG,24,744
wh_2759,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,24,744
wh_3424,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,OTHER,8,2000
wh_3424,correct,0.5004024235381879,0.7219280948873623,2,0.2,INCORRECT,30,0.2,0.8,0.0,OTHER,8,2000
wh_3424,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,OTHER,8,2000
wh_3446,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,16,2000
wh_3446,correct,0.24493002679463532,0.3533593350214213,2,0.06666666666666667,INCORRECT,30,0.06666666666666667,0.9333333333333333,0.0,ORG,16,2000
wh_3446,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,16,2000
wh_3853,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,OTHER,16,2000
wh_3853,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,OTHER,16,2000
wh_3853,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,OTHER,16,2000
wh_396,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,OTHER,13,2000
wh_396,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,OTHER,13,2000
wh_396,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,OTHER,13,2000
wh_684,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,32,2000
wh_684,correct,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,32,2000
wh_684,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,32,2000
wh_727,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,LOCATION,18,2000
wh_727,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,LOCATION,18,2000
wh_727,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,LOCATION,18,2000
wh_817,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,7,2000
wh_817,correct,0.45056120886630463,0.6500224216483541,2,0.16666666666666666,INCORRECT,30,0.16666666666666666,0.8333333333333334,0.0,ORG,7,2000
wh_817,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,7,2000
wh_88,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,OTHER,17,2000
wh_88,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,OTHER,17,2000
wh_88,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,OTHER,17,2000
